89.0,180.0,177.0,
89.0,181.0,177.0,
89.0,181.0,178.0,
89.0,182.0,179.0,
89.0,183.0,179.0,
89.0,183.0,179.0,
89.0,184.0,180.0,
89.0,183.0,180.0,
89.0,183.0,180.0,
89.0,183.0,181.0,
90.0,183.0,180.0,
89.0,183.0,180.0,
89.0,182.0,180.0,
89.0,182.0,180.0,
89.0,182.0,180.0,
89.0,181.0,181.0,
89.0,181.0,181.0,
89.0,180.0,182.0,
89.0,180.0,182.0,
88.0,180.0,182.0,
85.0,180.0,187.0,
84.0,180.0,187.0,
84.0,180.0,187.0,
84.0,181.0,187.0,
83.0,181.0,187.0,
83.0,181.0,187.0,
82.0,181.0,187.0,
82.0,181.0,187.0,
82.0,181.0,187.0,
81.0,182.0,187.0,
80.0,182.0,186.0,
80.0,183.0,186.0,
79.0,183.0,185.0,
78.0,183.0,185.0,
77.0,183.0,185.0,
77.0,183.0,185.0,
76.0,183.0,184.0,
75.0,183.0,184.0,
74.0,183.0,184.0,
73.0,183.0,184.0,
71.0,183.0,184.0,
70.0,183.0,184.0,
69.0,183.0,184.0,
68.0,183.0,184.0,
67.0,184.0,184.0,
66.0,184.0,184.0,
65.0,183.0,183.0,
64.0,183.0,182.0,
63.0,183.0,182.0,
62.0,183.0,181.0,
61.0,182.0,181.0,
60.0,182.0,180.0,
59.0,182.0,180.0,
58.0,182.0,179.0,
57.0,183.0,179.0,
56.0,183.0,179.0,
55.0,183.0,179.0,
54.0,183.0,179.0,
53.0,183.0,179.0,
52.0,183.0,178.0,
39.0,182.0,177.0,
38.0,182.0,177.0,
37.0,183.0,177.0,
36.0,183.0,177.0,
35.0,184.0,176.0,
34.0,185.0,176.0,
33.0,185.0,175.0,
32.0,185.0,174.0,
32.0,186.0,174.0,
31.0,186.0,173.0,
30.0,186.0,172.0,
29.0,186.0,171.0,
28.0,186.0,171.0,
27.0,186.0,170.0,
27.0,186.0,169.0,
26.0,185.0,168.0,
26.0,185.0,167.0,
25.0,185.0,165.0,
25.0,185.0,163.0,
24.0,185.0,162.0,
24.0,185.0,160.0,
24.0,185.0,159.0,
23.0,185.0,157.0,
23.0,185.0,156.0,
22.0,185.0,154.0,
21.0,185.0,153.0,
21.0,184.0,151.0,
20.0,184.0,149.0,
20.0,184.0,148.0,
19.0,185.0,146.0,
18.0,185.0,144.0,
18.0,185.0,142.0,
17.0,185.0,139.0,
17.0,185.0,137.0,
17.0,185.0,136.0,
17.0,185.0,134.0,
16.0,185.0,132.0,
16.0,185.0,131.0,
15.0,185.0,129.0,
14.0,185.0,128.0,
12.0,184.0,118.0,
12.0,184.0,118.0,
12.0,184.0,118.0,
12.0,184.0,119.0,
12.0,184.0,119.0,
13.0,185.0,121.0,
13.0,185.0,123.0,
15.0,186.0,127.0,
15.0,185.0,131.0,
16.0,185.0,136.0,
18.0,185.0,142.0,
20.0,185.0,148.0,
22.0,185.0,156.0,
24.0,185.0,164.0,
25.0,186.0,172.0,
27.0,186.0,180.0,
28.0,188.0,188.0,
28.0,189.0,194.0,
28.0,188.0,200.0,
28.0,187.0,206.0,
27.0,186.0,212.0,
25.0,183.0,218.0,
25.0,181.0,223.0,
25.0,179.0,228.0,
25.0,178.0,232.0,
25.0,177.0,236.0,
25.0,177.0,239.0,
24.0,177.0,243.0,
23.0,176.0,245.0,
22.0,175.0,248.0,
21.0,174.0,251.0,
20.0,173.0,252.0,
20.0,173.0,253.0,
20.0,173.0,252.0,
20.0,174.0,251.0,
21.0,174.0,249.0,
22.0,175.0,247.0,
23.0,175.0,245.0,
25.0,176.0,241.0,
26.0,177.0,237.0,
28.0,192.0,171.0,
26.0,192.0,165.0,
24.0,192.0,159.0,
23.0,191.0,154.0,
21.0,191.0,148.0,
20.0,191.0,143.0,
18.0,190.0,139.0,
17.0,190.0,134.0,
16.0,189.0,130.0,
14.0,189.0,126.0,
13.0,188.0,122.0,
12.0,188.0,119.0,
11.0,188.0,116.0,
11.0,188.0,113.0,
10.0,187.0,110.0,
9.0,187.0,108.0,
9.0,187.0,107.0,
9.0,187.0,106.0,
9.0,187.0,106.0,
9.0,187.0,106.0,
9.0,186.0,106.0,
9.0,186.0,106.0,
9.0,186.0,106.0,
9.0,186.0,107.0,
9.0,186.0,107.0,
9.0,186.0,108.0,
10.0,186.0,111.0,
11.0,186.0,114.0,
12.0,186.0,118.0,
14.0,187.0,124.0,
15.0,187.0,130.0,
16.0,187.0,137.0,
18.0,188.0,144.0,
19.0,189.0,151.0,
20.0,191.0,159.0,
21.0,191.0,167.0,
22.0,192.0,175.0,
23.0,192.0,183.0,
24.0,192.0,192.0,
25.0,191.0,200.0,
14.0,174.0,256.0,
15.0,173.0,257.0,
15.0,173.0,256.0,
16.0,174.0,255.0,
17.0,175.0,252.0,
18.0,175.0,249.0,
19.0,176.0,246.0,
20.0,177.0,242.0,
21.0,178.0,238.0,
22.0,178.0,233.0,
23.0,179.0,227.0,
24.0,180.0,220.0,
25.0,181.0,214.0,
25.0,183.0,207.0,
25.0,184.0,200.0,
25.0,186.0,192.0,
26.0,189.0,185.0,
26.0,191.0,178.0,
25.0,193.0,171.0,
24.0,194.0,164.0,
23.0,194.0,158.0,
22.0,194.0,153.0,
21.0,194.0,147.0,
19.0,193.0,142.0,
18.0,192.0,137.0,
16.0,191.0,133.0,
15.0,191.0,128.0,
14.0,190.0,124.0,
13.0,190.0,119.0,
12.0,190.0,116.0,
11.0,189.0,113.0,
11.0,189.0,110.0,
10.0,188.0,108.0,
9.0,188.0,106.0,
9.0,187.0,105.0,
8.0,186.0,104.0,
8.0,186.0,104.0,
8.0,186.0,104.0,
8.0,187.0,105.0,
8.0,187.0,105.0,
19.0,190.0,151.0,
20.0,191.0,159.0,
21.0,191.0,167.0,
22.0,191.0,175.0,
23.0,191.0,183.0,
24.0,191.0,191.0,
24.0,190.0,199.0,
24.0,189.0,206.0,
23.0,188.0,212.0,
23.0,186.0,218.0,
22.0,184.0,224.0,
22.0,181.0,230.0,
21.0,179.0,234.0,
20.0,178.0,238.0,
18.0,178.0,242.0,
16.0,177.0,246.0,
16.0,176.0,250.0,
16.0,174.0,253.0,
16.0,173.0,255.0,
17.0,173.0,254.0,
18.0,174.0,251.0,
19.0,174.0,249.0,
20.0,174.0,247.0,
21.0,174.0,245.0,
22.0,175.0,242.0,
22.0,176.0,238.0,
23.0,177.0,234.0,
24.0,178.0,229.0,
25.0,178.0,223.0,
26.0,179.0,217.0,
26.0,180.0,211.0,
27.0,180.0,205.0,
27.0,180.0,199.0,
27.0,180.0,192.0,
27.0,181.0,186.0,
26.0,181.0,179.0,
24.0,181.0,173.0,
24.0,181.0,167.0,
24.0,182.0,162.0,
23.0,183.0,157.0,
8.0,183.0,115.0,
8.0,183.0,113.0,
7.0,183.0,110.0,
6.0,183.0,109.0,
5.0,182.0,108.0,
5.0,182.0,108.0,
5.0,182.0,108.0,
5.0,182.0,108.0,
5.0,182.0,109.0,
6.0,182.0,109.0,
6.0,182.0,109.0,
6.0,183.0,111.0,
7.0,183.0,113.0,
8.0,183.0,116.0,
9.0,184.0,120.0,
11.0,184.0,126.0,
13.0,184.0,132.0,
14.0,184.0,139.0,
16.0,184.0,147.0,
18.0,185.0,154.0,
19.0,186.0,162.0,
20.0,187.0,170.0,
20.0,188.0,178.0,
20.0,188.0,185.0,
20.0,188.0,193.0,
20.0,188.0,200.0,
20.0,187.0,206.0,
20.0,186.0,212.0,
20.0,184.0,218.0,
19.0,182.0,224.0,
19.0,181.0,229.0,
17.0,180.0,234.0,
16.0,179.0,238.0,
15.0,179.0,241.0,
14.0,179.0,243.0,
12.0,180.0,246.0,
10.0,180.0,248.0,
9.0,180.0,251.0,
8.0,179.0,255.0,
8.0,178.0,257.0,
22.0,179.0,214.0,
23.0,180.0,208.0,
23.0,181.0,201.0,
23.0,182.0,195.0,
23.0,183.0,189.0,
22.0,184.0,182.0,
21.0,185.0,177.0,
20.0,185.0,171.0,
20.0,185.0,166.0,
19.0,186.0,161.0,
18.0,186.0,156.0,
18.0,186.0,151.0,
17.0,186.0,147.0,
16.0,186.0,143.0,
14.0,186.0,139.0,
13.0,185.0,135.0,
12.0,185.0,131.0,
11.0,184.0,128.0,
10.0,184.0,125.0,
9.0,184.0,121.0,
9.0,184.0,118.0,
8.0,184.0,115.0,
7.0,184.0,113.0,
6.0,183.0,110.0,
5.0,183.0,108.0,
5.0,182.0,107.0,
5.0,182.0,107.0,
5.0,182.0,107.0,
5.0,183.0,108.0,
6.0,183.0,108.0,
6.0,184.0,109.0,
6.0,184.0,110.0,
7.0,184.0,112.0,
8.0,185.0,114.0,
9.0,185.0,117.0,
10.0,186.0,121.0,
11.0,186.0,126.0,
12.0,187.0,132.0,
13.0,188.0,138.0,
15.0,189.0,146.0,
17.0,183.0,226.0,
16.0,181.0,231.0,
16.0,180.0,235.0,
16.0,178.0,240.0,
16.0,176.0,243.0,
15.0,175.0,247.0,
14.0,175.0,251.0,
12.0,174.0,255.0,
11.0,174.0,258.0,
11.0,174.0,258.0,
11.0,175.0,257.0,
13.0,175.0,254.0,
14.0,175.0,251.0,
16.0,175.0,248.0,
17.0,175.0,245.0,
18.0,176.0,241.0,
19.0,176.0,237.0,
20.0,176.0,231.0,
21.0,177.0,226.0,
22.0,178.0,220.0,
23.0,179.0,214.0,
23.0,180.0,208.0,
24.0,181.0,203.0,
24.0,183.0,197.0,
24.0,185.0,191.0,
23.0,186.0,185.0,
23.0,188.0,179.0,
22.0,189.0,174.0,
22.0,190.0,169.0,
21.0,191.0,163.0,
20.0,191.0,158.0,
19.0,191.0,153.0,
18.0,191.0,148.0,
17.0,191.0,143.0,
16.0,190.0,139.0,
15.0,190.0,135.0,
15.0,189.0,131.0,
14.0,189.0,128.0,
13.0,189.0,124.0,
12.0,189.0,121.0,
10.0,188.0,113.0,
11.0,188.0,114.0,
11.0,188.0,116.0,
12.0,189.0,119.0,
13.0,189.0,122.0,
14.0,189.0,127.0,
15.0,189.0,133.0,
17.0,189.0,139.0,
18.0,189.0,145.0,
19.0,190.0,152.0,
20.0,190.0,158.0,
21.0,191.0,164.0,
22.0,191.0,171.0,
22.0,192.0,178.0,
23.0,191.0,185.0,
23.0,191.0,192.0,
23.0,190.0,199.0,
23.0,188.0,206.0,
23.0,187.0,212.0,
22.0,185.0,218.0,
22.0,183.0,224.0,
20.0,182.0,229.0,
19.0,181.0,234.0,
18.0,179.0,239.0,
17.0,178.0,243.0,
18.0,176.0,246.0,
18.0,174.0,250.0,
17.0,173.0,253.0,
17.0,173.0,253.0,
17.0,174.0,252.0,
17.0,175.0,250.0,
18.0,175.0,248.0,
19.0,175.0,245.0,
20.0,176.0,242.0,
22.0,177.0,237.0,
23.0,178.0,231.0,
23.0,179.0,225.0,
24.0,181.0,219.0,
25.0,182.0,212.0,
25.0,184.0,205.0,
18.0,187.0,148.0,
17.0,187.0,145.0,
16.0,186.0,141.0,
15.0,186.0,138.0,
15.0,186.0,135.0,
14.0,186.0,133.0,
14.0,186.0,130.0,
12.0,187.0,126.0,
11.0,187.0,121.0,
9.0,186.0,117.0,
9.0,186.0,115.0,
8.0,186.0,114.0,
8.0,186.0,114.0,
8.0,187.0,114.0,
9.0,187.0,114.0,
9.0,187.0,115.0,
10.0,188.0,116.0,
10.0,188.0,116.0,
10.0,188.0,116.0,
10.0,188.0,116.0,
10.0,188.0,117.0,
11.0,187.0,118.0,
11.0,187.0,120.0,
11.0,187.0,123.0,
12.0,187.0,126.0,
13.0,187.0,129.0,
14.0,188.0,133.0,
15.0,188.0,138.0,
16.0,188.0,143.0,
17.0,189.0,148.0,
18.0,189.0,155.0,
19.0,189.0,161.0,
21.0,189.0,168.0,
22.0,188.0,175.0,
22.0,186.0,182.0,
23.0,185.0,188.0,
23.0,183.0,195.0,
23.0,182.0,201.0,
22.0,181.0,207.0,
22.0,180.0,213.0,
19.0,175.0,244.0,
20.0,175.0,242.0,
21.0,175.0,239.0,
22.0,176.0,236.0,
23.0,176.0,232.0,
24.0,177.0,227.0,
25.0,177.0,222.0,
26.0,178.0,217.0,
27.0,178.0,212.0,
27.0,178.0,207.0,
28.0,178.0,201.0,
28.0,179.0,195.0,
27.0,180.0,190.0,
27.0,180.0,185.0,
26.0,181.0,179.0,
26.0,182.0,175.0,
25.0,183.0,170.0,
25.0,183.0,166.0,
24.0,184.0,162.0,
23.0,184.0,158.0,
23.0,184.0,155.0,
22.0,184.0,151.0,
21.0,184.0,148.0,
20.0,184.0,145.0,
19.0,184.0,141.0,
18.0,184.0,138.0,
17.0,185.0,134.0,
16.0,185.0,131.0,
15.0,186.0,127.0,
14.0,186.0,124.0,
13.0,187.0,120.0,
12.0,187.0,117.0,
11.0,187.0,114.0,
11.0,187.0,111.0,
10.0,187.0,110.0,
10.0,187.0,109.0,
9.0,187.0,109.0,
10.0,187.0,109.0,
10.0,188.0,109.0,
11.0,188.0,110.0,
18.0,191.0,139.0,
19.0,191.0,146.0,
21.0,191.0,152.0,
22.0,192.0,159.0,
23.0,192.0,166.0,
24.0,192.0,173.0,
24.0,192.0,180.0,
24.0,190.0,188.0,
25.0,189.0,195.0,
25.0,188.0,202.0,
25.0,187.0,208.0,
24.0,185.0,215.0,
23.0,183.0,221.0,
21.0,182.0,226.0,
20.0,181.0,231.0,
18.0,180.0,235.0,
17.0,179.0,239.0,
17.0,178.0,242.0,
17.0,177.0,244.0,
16.0,177.0,246.0,
16.0,177.0,247.0,
16.0,177.0,247.0,
16.0,178.0,245.0,
17.0,178.0,243.0,
19.0,178.0,240.0,
20.0,179.0,237.0,
21.0,180.0,233.0,
22.0,180.0,229.0,
23.0,181.0,224.0,
24.0,182.0,219.0,
25.0,183.0,213.0,
25.0,184.0,208.0,
25.0,185.0,203.0,
25.0,186.0,197.0,
25.0,186.0,191.0,
24.0,187.0,185.0,
24.0,187.0,180.0,
24.0,188.0,174.0,
23.0,189.0,169.0,
22.0,189.0,164.0,
13.0,189.0,125.0,
13.0,189.0,123.0,
12.0,189.0,121.0,
12.0,189.0,119.0,
