1.0,351.0,64.0,
2007.0,351.0,61.0,
4013.0,351.0,57.0,
6018.0,351.0,55.0,
8024.0,351.0,57.0,
10030.0,351.0,61.0,
12036.0,351.0,57.0,
14041.0,351.0,55.0,
16047.0,351.0,66.0,
18053.0,351.0,61.0,
20059.0,351.0,57.0,
22064.0,351.0,57.0,
24070.0,351.0,75.0,
26076.0,351.0,57.0,
28081.0,351.0,55.0,
30087.0,351.0,57.0,
32093.0,351.0,61.0,
34099.0,351.0,57.0,
36104.0,351.0,55.0,
38110.0,351.0,57.0,
40116.0,351.0,58.0,
42122.0,351.0,56.0,
44127.0,351.0,110.0,
46133.0,351.0,101.0,
48139.0,351.0,59.0,
50144.0,351.0,56.0,
52150.0,378.0,2587.0,
54156.0,380.0,2583.0,
56162.0,380.0,2585.0,
58167.0,381.0,2589.0,
60173.0,382.0,2538.0,
62179.0,382.0,2586.0,
64185.0,382.0,2589.0,
66190.0,382.0,2588.0,
68196.0,383.0,2543.0,
70202.0,384.0,2586.0,
72207.0,383.0,2589.0,
74213.0,384.0,2586.0,
76219.0,384.0,2583.0,
78225.0,384.0,2587.0,
80230.0,385.0,2588.0,
82236.0,385.0,2546.0,
84242.0,385.0,2584.0,
86248.0,385.0,2558.0,
88253.0,386.0,2558.0,
90259.0,386.0,2552.0,
92265.0,386.0,2556.0,
94270.0,386.0,2523.0,
96276.0,386.0,2556.0,
98282.0,386.0,2553.0,
100288.0,386.0,2556.0,
102293.0,386.0,2559.0,
104299.0,387.0,2525.0,
106305.0,387.0,2555.0,
108311.0,387.0,2558.0,
110316.0,387.0,2520.0,
112322.0,388.0,2547.0,
114328.0,388.0,2558.0,
116334.0,388.0,2559.0,
118339.0,388.0,2538.0,
120345.0,388.0,2553.0,
122351.0,388.0,2556.0,
124356.0,388.0,2560.0,
126362.0,388.0,2553.0,
128368.0,388.0,2557.0,
130374.0,388.0,2518.0,
132379.0,388.0,2557.0,
134385.0,388.0,2552.0,
136391.0,389.0,2557.0,
138397.0,388.0,2560.0,
140402.0,389.0,2545.0,
142408.0,389.0,2554.0,
144414.0,388.0,2559.0,
146420.0,389.0,2557.0,
148425.0,389.0,2550.0,
150431.0,389.0,2557.0,
152437.0,389.0,2560.0,
154442.0,389.0,2559.0,
156448.0,390.0,2518.0,
158454.0,390.0,2501.0,
160460.0,390.0,2557.0,
162465.0,390.0,2538.0,
164471.0,390.0,2557.0,
166477.0,390.0,2560.0,
168483.0,390.0,2557.0,
170488.0,390.0,2554.0,
172494.0,390.0,2558.0,
174500.0,390.0,2559.0,
176506.0,390.0,2527.0,
178511.0,390.0,2557.0,
180517.0,390.0,2560.0,
182523.0,390.0,2499.0,
184528.0,390.0,2542.0,
186534.0,390.0,2557.0,
188540.0,390.0,2559.0,
190546.0,390.0,2514.0,
192551.0,390.0,2558.0,
194557.0,390.0,2558.0,
196563.0,390.0,2559.0,
198569.0,390.0,2555.0,
200574.0,390.0,2557.0,
202580.0,390.0,2560.0,
204587.0,390.0,2558.0,
206593.0,391.0,2547.0,
208598.0,390.0,2558.0,
210604.0,390.0,2558.0,
212610.0,390.0,2552.0,
214615.0,391.0,2498.0,
216621.0,390.0,2560.0,
218627.0,391.0,2557.0,
220633.0,391.0,2554.0,
222638.0,391.0,2559.0,
224644.0,391.0,2558.0,
226650.0,391.0,2553.0,
228656.0,391.0,2559.0,
230661.0,391.0,2560.0,
232667.0,391.0,2558.0,
234673.0,391.0,2553.0,
236679.0,391.0,2559.0,
238684.0,391.0,2559.0,
