198.0,190.0,178.0,
198.0,190.0,178.0,
198.0,190.0,178.0,
198.0,190.0,178.0,
198.0,190.0,178.0,
198.0,190.0,178.0,
198.0,190.0,178.0,
197.0,190.0,178.0,
197.0,190.0,178.0,
197.0,190.0,178.0,
198.0,190.0,178.0,
198.0,190.0,178.0,
198.0,190.0,178.0,
198.0,190.0,178.0,
198.0,190.0,178.0,
198.0,190.0,178.0,
198.0,190.0,178.0,
198.0,190.0,178.0,
198.0,190.0,178.0,
198.0,190.0,178.0,
199.0,192.0,183.0,
199.0,191.0,186.0,
200.0,190.0,189.0,
201.0,189.0,192.0,
201.0,187.0,196.0,
202.0,186.0,199.0,
202.0,185.0,203.0,
203.0,183.0,207.0,
204.0,181.0,210.0,
204.0,179.0,214.0,
205.0,177.0,217.0,
205.0,176.0,221.0,
205.0,176.0,224.0,
205.0,175.0,227.0,
205.0,174.0,230.0,
205.0,173.0,232.0,
205.0,172.0,234.0,
205.0,171.0,237.0,
204.0,170.0,240.0,
204.0,169.0,242.0,
204.0,169.0,244.0,
203.0,168.0,246.0,
203.0,168.0,247.0,
203.0,167.0,249.0,
203.0,167.0,250.0,
202.0,167.0,251.0,
202.0,167.0,252.0,
201.0,167.0,253.0,
201.0,167.0,253.0,
201.0,167.0,253.0,
201.0,167.0,252.0,
201.0,167.0,252.0,
201.0,167.0,252.0,
201.0,167.0,251.0,
202.0,167.0,251.0,
202.0,167.0,251.0,
202.0,167.0,251.0,
202.0,167.0,251.0,
202.0,167.0,250.0,
202.0,167.0,250.0,
203.0,169.0,241.0,
203.0,170.0,239.0,
203.0,172.0,237.0,
203.0,173.0,234.0,
202.0,174.0,230.0,
202.0,176.0,227.0,
201.0,177.0,224.0,
201.0,178.0,220.0,
200.0,180.0,216.0,
199.0,181.0,212.0,
199.0,183.0,207.0,
198.0,184.0,202.0,
196.0,186.0,198.0,
195.0,187.0,193.0,
194.0,188.0,189.0,
193.0,188.0,185.0,
193.0,189.0,182.0,
192.0,189.0,179.0,
193.0,189.0,177.0,
192.0,189.0,176.0,
192.0,189.0,175.0,
192.0,189.0,175.0,
193.0,189.0,176.0,
193.0,190.0,176.0,
194.0,190.0,177.0,
194.0,191.0,178.0,
195.0,191.0,180.0,
196.0,191.0,183.0,
197.0,190.0,187.0,
198.0,189.0,192.0,
199.0,188.0,196.0,
200.0,186.0,201.0,
201.0,184.0,206.0,
201.0,182.0,211.0,
202.0,181.0,215.0,
203.0,179.0,219.0,
203.0,177.0,223.0,
203.0,176.0,226.0,
203.0,174.0,230.0,
203.0,173.0,233.0,
201.0,167.0,250.0,
202.0,168.0,249.0,
202.0,169.0,246.0,
201.0,170.0,244.0,
201.0,172.0,241.0,
201.0,173.0,237.0,
201.0,175.0,233.0,
201.0,176.0,229.0,
200.0,178.0,225.0,
200.0,180.0,221.0,
200.0,181.0,217.0,
200.0,183.0,213.0,
199.0,184.0,209.0,
199.0,185.0,205.0,
199.0,186.0,202.0,
199.0,187.0,199.0,
198.0,188.0,196.0,
198.0,189.0,193.0,
198.0,189.0,190.0,
197.0,190.0,188.0,
196.0,190.0,185.0,
196.0,191.0,183.0,
195.0,191.0,181.0,
194.0,191.0,179.0,
194.0,191.0,178.0,
194.0,191.0,177.0,
194.0,191.0,177.0,
194.0,192.0,177.0,
194.0,192.0,178.0,
194.0,193.0,178.0,
195.0,193.0,179.0,
195.0,194.0,181.0,
196.0,194.0,183.0,
197.0,193.0,186.0,
198.0,192.0,190.0,
199.0,190.0,194.0,
201.0,188.0,199.0,
202.0,186.0,203.0,
202.0,184.0,208.0,
203.0,182.0,212.0,
198.0,170.0,251.0,
198.0,170.0,253.0,
197.0,169.0,254.0,
197.0,169.0,255.0,
196.0,169.0,256.0,
196.0,169.0,257.0,
196.0,169.0,257.0,
196.0,169.0,256.0,
197.0,169.0,255.0,
197.0,169.0,254.0,
197.0,169.0,252.0,
198.0,170.0,250.0,
198.0,171.0,247.0,
198.0,172.0,244.0,
198.0,173.0,241.0,
197.0,175.0,237.0,
197.0,176.0,233.0,
197.0,177.0,228.0,
197.0,179.0,224.0,
197.0,180.0,219.0,
197.0,182.0,214.0,
196.0,183.0,209.0,
196.0,185.0,205.0,
196.0,186.0,201.0,
195.0,187.0,197.0,
195.0,187.0,193.0,
195.0,188.0,190.0,
