8.0,194.0,155.0,
7.0,195.0,149.0,
7.0,196.0,146.0,
9.0,198.0,144.0,
11.0,200.0,142.0,
13.0,201.0,141.0,
13.0,202.0,137.0,
15.0,203.0,134.0,
16.0,204.0,133.0,
16.0,204.0,134.0,
16.0,204.0,134.0,
15.0,204.0,133.0,
15.0,203.0,132.0,
15.0,203.0,131.0,
15.0,203.0,131.0,
15.0,203.0,131.0,
15.0,202.0,131.0,
15.0,203.0,129.0,
16.0,203.0,128.0,
16.0,204.0,128.0,
16.0,204.0,128.0,
16.0,204.0,126.0,
18.0,205.0,124.0,
19.0,205.0,122.0,
19.0,205.0,120.0,
20.0,204.0,118.0,
20.0,204.0,118.0,
20.0,204.0,118.0,
20.0,204.0,119.0,
20.0,205.0,122.0,
20.0,205.0,124.0,
20.0,205.0,125.0,
19.0,205.0,126.0,
19.0,205.0,127.0,
19.0,205.0,127.0,
19.0,205.0,128.0,
18.0,204.0,128.0,
18.0,204.0,129.0,
18.0,203.0,129.0,
16.0,202.0,129.0,
8.0,190.0,141.0,
9.0,190.0,141.0,
9.0,190.0,142.0,
9.0,190.0,142.0,
9.0,190.0,142.0,
9.0,190.0,142.0,
9.0,191.0,142.0,
9.0,191.0,142.0,
9.0,191.0,143.0,
9.0,191.0,144.0,
9.0,191.0,144.0,
9.0,191.0,145.0,
9.0,190.0,144.0,
9.0,190.0,144.0,
10.0,190.0,143.0,
10.0,190.0,142.0,
10.0,190.0,142.0,
9.0,190.0,141.0,
9.0,190.0,141.0,
9.0,189.0,142.0,
9.0,189.0,142.0,
8.0,189.0,142.0,
8.0,189.0,142.0,
8.0,189.0,143.0,
8.0,189.0,144.0,
7.0,189.0,146.0,
7.0,188.0,148.0,
6.0,187.0,153.0,
5.0,186.0,155.0,
5.0,186.0,155.0,
6.0,187.0,152.0,
6.0,187.0,149.0,
7.0,187.0,148.0,
7.0,188.0,147.0,
7.0,188.0,146.0,
7.0,189.0,144.0,
7.0,189.0,144.0,
7.0,190.0,144.0,
7.0,190.0,143.0,
7.0,190.0,143.0,
6.0,191.0,139.0,
6.0,191.0,138.0,
5.0,191.0,138.0,
5.0,191.0,138.0,
5.0,191.0,138.0,
5.0,191.0,138.0,
5.0,192.0,138.0,
6.0,193.0,138.0,
7.0,195.0,139.0,
8.0,198.0,139.0,
9.0,201.0,139.0,
10.0,205.0,139.0,
11.0,209.0,136.0,
12.0,211.0,134.0,
12.0,214.0,132.0,
13.0,216.0,131.0,
14.0,217.0,131.0,
15.0,219.0,131.0,
15.0,221.0,131.0,
